time,opens,highs,lows,closes,volumes,qavs,numTrades,tbbavs,tbqavs,rsis,obvs,money,trueAfter,predictionBefore
1652562000000.0,-3.185444157062843,-3.1959371801854837,-3.16898868615665,-3.1800274693435373,6.623699829865933,5.189970516129672,5.953429397295198,3.930199934872912,2.9632788361465003,-3.2319444740585133,-0.11466475309508231,-0.6400000000001,tensor(-3.1800),-3.0115952491760254
1652562060000.0,-3.1808311048805353,-3.188133959964127,-3.1654169182424416,-3.177816567797604,12.60160633607583,9.985370015185053,9.916094385893086,8.535882742497094,6.559103147408389,-3.2319444740585133,-0.11466475309508231,0.6800000000000637,tensor(-3.1778),-3.3175766468048096
1652562120000.0,-3.1781623970064725,-3.1911175441664104,-3.161731157735227,-3.1775878538445768,2.1207558020409043,1.5852237658080017,3.480088162801215,2.1493525330701058,1.57626560283053,-3.2319444740585133,-0.11466475309508231,0.6800000000000637,tensor(-3.1776),-3.4872100353240967
1652562180000.0,-3.178009899413669,-3.194636643481924,-3.1702426046797227,-3.18582155615357,6.620129588297801,5.186943879323602,5.421528056543805,5.29737555721651,4.028908753031279,-3.2319444740585133,-0.11466475309508231,0.6800000000000637,tensor(-3.1858),-2.8000707626342773
1652562240000.0,-3.1862066450268602,-3.2009863226816555,-3.177272147915131,-3.1934072355956524,3.520964418427902,2.702964036900961,5.474718190618944,2.5087014694974363,1.8537219463737835,-3.2319444740585133,-0.11466475309508231,-1.4799999999997908,tensor(-3.1934),-2.799318552017212
1652562300000.0,-3.1937934002688375,-3.2071064954042887,-3.1815658689183817,-3.196456754969355,6.222088808973491,4.85948515596707,6.618306073234442,5.22081935443586,3.9628914523111756,-3.2319444740585133,-0.11466475309508231,-3.4699999999998,tensor(-3.1965),-3.2713351249694824
1652562360000.0,-3.1968433521249096,-3.2048879327923347,-3.180311950395309,-3.187803743746477,10.78154965793324,8.50791686153907,6.565115939159302,13.447371761402655,10.369915493042058,-3.2319444740585133,-0.11466475309508231,-3.4699999999998,tensor(-3.1878),-3.5415172576904297
1652562420000.0,-3.188189113733307,-3.1962814399011323,-3.1717625059198116,-3.1814378720538747,15.132598941463366,12.002812085724463,6.910851810647708,3.3865719319784255,2.5393049686719666,-3.2319444740585133,-0.11466475309508231,-3.4699999999998,tensor(-3.1814),-3.3734488487243652
1652562480000.0,-3.1818223392337583,-3.1957841758674177,-3.169254668873665,-3.1852878902631727,2.9671808534643627,2.2612631995055463,3.6396585650266333,1.34822854602487,0.9502917277228703,-3.2319444740585133,-0.11466475309508231,-3.4699999999998,tensor(-3.1853),-3.0678281784057617
1652562540000.0,-3.185672903452048,-3.1865274146244356,-3.1691786738116607,-3.171488815097173,16.096785375791878,12.782932003858692,9.171432508841134,22.375982697535367,17.350969977401885,-3.2319444740585133,-0.11466475309508231,-4.479999999999791,tensor(-3.1715),-3.1055846214294434
1652562600000.0,-3.171909995701526,-3.188516470759291,-3.1624151132932674,-3.178502709656687,8.208393219847713,6.465759190221762,5.501313257656514,1.7770650560957784,1.2868471971391209,-3.2319444740585133,-0.11466475309508231,-0.8599999999996726,tensor(-3.1785),-2.7839975357055664
1652562660000.0,-3.178848636174089,-3.195516418310803,-3.1816038664493838,-3.1963805169850126,4.071944263427995,3.14354967794496,5.261957654318386,1.42772446132686,1.0103099110975629,-3.2319444740585133,-0.11466475309508231,-2.699999999999818,tensor(-3.1964),-2.954606056213379
1652562720000.0,-3.196728978930306,-3.2134561746040196,-3.1877594664717415,-3.203356292552354,4.238166273958125,3.2696959713351053,5.448123123581374,3.613976295724652,2.708049007937045,-3.2319444740585133,-0.11466475309508231,-7.389999999999873,tensor(-3.2034),-3.421438694000244
1652562780000.0,-3.2037438681992705,-3.215789490454524,-3.187227501037711,-3.1987057755074595,3.1791575160218204,2.4239597294755835,4.809841514679701,4.467653590109308,3.372692923218233,-3.2319444740585133,-0.11466475309508231,-7.389999999999873,tensor(-3.1987),-3.5166127681732178
1652562840000.0,-3.1990926916187616,-3.2061119673368608,-3.182553804724439,-3.1890616704881283,1.6494324706444927,1.2036784706932002,3.480088162801215,2.575344466947226,1.9034481853947922,-3.2319444740585133,-0.11466475309508231,-7.389999999999873,tensor(-3.1891),-3.3252930641174316
1652562900000.0,-3.1894090944757356,-3.19964753489858,-3.17294042938088,-3.182619560811184,1.2449457076244064,0.8817929768957014,2.948186822049821,2.0959715396809884,1.5321911846933258,-3.2319444740585133,-0.11466475309508231,-7.389999999999873,tensor(-3.1826),-2.9566574096679688
1652562960000.0,-3.1829660711797847,-3.188439968600258,-3.171382530609789,-3.175148238345615,66.32322670048815,53.00873146649442,12.38943562038707,36.56568011542694,28.405393141311055,-3.2319444740585133,-0.11466475309508231,-5.699999999999818,tensor(-3.1751),-2.889444351196289
1652563020000.0,-3.175569937928812,-3.1907732844507626,-3.1636310342853378,-3.179684398413996,2.7135136467165006,2.0602313161679966,5.740668860994641,2.810987636659408,2.0926625349985977,-3.2319444740585133,-0.11466475309508231,-3.7399999999997817,tensor(-3.1797),-2.8308019638061523
